order_id,origin_id,origin_lat,origin_lng,dest_id,dest_lat,dest_lng,trip_distance,start_time,origin_grid_id,dest_grid_id,itinerary_node_list,itinerary_segment_dis_list,trip_time,designed_reward,cancel_prob,selected_mode,mode_prob_SAV,mode_prob_Taxi,mode_prob_Metro,mode_prob_Bus,trip_cost,trip_travel_time,trip_waiting_time,user_gender,user_age,user_income,user_education,user_household_size,user_car_ownership,user_pt_accessibility,user_shared_mobility_freq,user_av_experience,user_sm_experience,user_sm_willingness,user_major,user_region,Gender_encoded,Age_encoded,Income_encoded,Education_encoded,Household_Size_encoded,Car_Ownership_encoded,PT_Accessibility_encoded,Shared_Mobility_Frequency_encoded,AV_Experience_encoded,SM_Experience_encoded,SM_Willingness_encoded,Major_encoded,Region_encoded,source_scenario
1954,627014,22.3202127,114.1635596,625434,22.4289096,113.9988283,20.399971437525064,22277,54,26,"[627014, 625434]",[20.40],1359.998095835004,152.7,0.05,SAV,0.4403,0.1393,0.3662,0.0541,50,35,3,Female,45-54,$14300??19800,Bachelor's degree,1,Yes,Medium,Sometimes,Yes,No,No,Engineering/Architecture,Kowloon,0,49,17050,3,1,1,2,2,1,0,0,1,2,Scenario_4.2
1955,617706,22.4233441,114.2139104,623869,22.2877651,114.0089176,32.35328989670569,31036,56,23,"[617706, 623869]",[32.35],2156.8859931137126,235.18,0.05,SAV,0.409,0.1149,0.3432,0.1329,240,40,10,Female,25-34,$19800??31100,Graduate degree,2,No,High,Never,Yes,No,Yes,Business/Finance,Other,0,29,25450,4,2,0,3,0,1,0,1,2,10,Scenario_4.1
1956,625207,22.5325864,114.1497437,631650,22.3164512,114.1740031,23.490178613565433,28797,48,54,"[625207, 631650]",[23.49],1566.0119075710288,167.98,0.05,SAV,0.5012,0.1429,0.3003,0.0555,50,35,3,Female,45-54,$31100??48500,High school or below,1,Yes,Medium,Often,No,No,No,Engineering/Architecture,New Territories East,0,49,39800,1,1,1,2,3,0,0,0,1,3,Scenario_4.2
1957,620863,22.4341793,113.9844668,625842,22.3032521,114.1719165,24.155251012961216,24286,26,54,"[620863, 625842]",[24.16],1610.3500675307478,181.74,0.05,SAV,0.1947,0.2371,0.2288,0.3394,240,40,10,Male,25-34,$31100??48500,High school or below,4,Yes,Medium,Never,Yes,Yes,No,Engineering/Architecture,New Territories West,1,29,39800,1,4,1,2,0,1,1,0,1,4,Scenario_4.1
1958,626622,22.2476429,114.1658397,628179,22.3329132,114.1605572,9.497188730503252,23586,52,54,"[626622, 628179]",[9.50],633.1459153668835,74.96,0.05,SAV,0.0953,0.2358,0.1648,0.5041,20,7,3,Female,35-44,$19800??31100,High school or below,5+,Yes,Medium,Rarely,Yes,No,Yes,Other,Tuen Mun,0,39,25450,1,5,1,2,1,1,0,1,6,8,Scenario_4.3
1959,618856,22.4541601,114.0071811,629182,22.4604281,114.0063332,0.702395138,29448,27,27,"[618856, 629182]",[0.70],46.826342549049194,8.88,0.05,SAV,0.1026,0.1994,0.3483,0.3497,50,35,3,Female,55-64,$10400??14300,Some college/Associate,4,No,Medium,Never,Yes,No,Yes,Science/Technology,New Territories West,0,59,12350,2,4,0,2,0,1,0,1,4,4,Scenario_4.2
1960,625995,22.4188862,114.0156949,626576,22.3397006,114.1485672,16.253536185631067,31985,36,44,"[625995, 626576]",[16.25],1083.569079042071,118.23,0.05,SAV,0.2743,0.0513,0.5693,0.1052,240,40,10,Male,35-44,$14300??19800,Bachelor's degree,1,No,Low,Very often,No,No,Yes,Engineering/Architecture,New Territories West,1,39,17050,3,1,0,1,4,0,0,1,1,4,Scenario_4.1
1961,619825,22.286984,114.1915765,630140,22.3816097,114.2212754,10.95632705174412,28567,53,65,"[619825, 630140]",[10.96],730.4218034,85.69,0.05,SAV,0.319,0.1708,0.2948,0.2154,50,35,3,Female,35-44,$14300??19800,Some college/Associate,3,Yes,High,Sometimes,Yes,No,Yes,Science/Technology,Other,0,39,17050,2,3,1,3,2,1,0,1,4,10,Scenario_4.2
1962,624259,22.2901546,114.2736504,630538,22.3597387,114.1032416,36.401405700012354,26301,63,45,"[624259, 630538]",[36.40],2426.7603800008237,258.98,0.05,SAV,0.4965,0.1299,0.2468,0.1268,240,40,10,Female,25-34,$31100??48500,Bachelor's degree,2,Yes,Medium,Sometimes,Yes,No,Yes,Engineering/Architecture,Kowloon,0,29,39800,3,2,1,2,2,1,0,1,1,2,Scenario_4.1
1963,623777,22.3774181,114.1190655,628451,22.3333972,114.2005831,10.653560875193767,28876,45,54,"[623777, 628451]",[10.65],710.2373916795844,65.23,0.05,SAV,0.1266,0.1856,0.4641,0.2237,40,16,5,Male,65 and above,Less than $10400,Bachelor's degree,5+,No,High,Often,Yes,Yes,Yes,Business/Finance,Hong Kong Island,1,68,5200,3,5,0,3,3,1,1,1,2,1,Scenario_4.4
1964,625094,22.4318658,114.0937337,629529,22.3801305,114.2198107,14.180091433014216,34290,46,55,"[625094, 629529]",[14.18],945.3394288676143,108.91,0.05,SAV,0.379,0.1701,0.2482,0.2028,240,40,10,Female,35-44,$31100??48500,Bachelor's degree,3,No,Medium,Rarely,Yes,Yes,Yes,Business/Finance,Sai Kung,0,39,39800,3,3,0,2,1,1,1,1,2,6,Scenario_4.1
1965,629456,22.4833543,114.1432692,633067,22.324765,114.2034126,33.149449458857504,25405,47,54,"[629456, 633067]",[33.15],2209.9632972571667,239.86,0.05,SAV,0.5323,0.0483,0.3533,0.0662,50,35,3,Female,18-24,$10400??14300,Some college/Associate,1,No,Low,Very often,Yes,No,Yes,Business/Finance,Hong Kong Island,0,21,12350,2,1,0,1,4,1,0,1,2,1,Scenario_4.2
1966,625564,22.4583457,114.169652,630906,22.3417851,114.2568621,13.512940749986369,33973,57,64,"[625564, 630906]",[13.51],900.8627166657578,103.52,0.05,SAV,0.3912,0.2893,0.2386,0.0809,40,16,5,Female,55-64,$19800??31100,Graduate degree,3,Yes,High,Rarely,Yes,Yes,No,Engineering/Architecture,Sha Tin,0,59,25450,4,3,1,3,1,1,1,0,1,7,Scenario_4.4
1967,620492,22.3694199,113.9494055,625888,22.3147739,114.2098439,27.466032509974614,25119,25,54,"[620492, 625888]",[27.47],1831.0688339983076,205.6,0.05,SAV,0.5704,0.1564,0.1437,0.1295,20,7,3,Female,Under 18,$31100??48500,Bachelor's degree,2,Yes,Low,Rarely,Yes,Yes,Yes,Social Sciences,Hong Kong Island,0,16,39800,3,2,1,1,1,1,1,1,3,1,Scenario_4.3
1968,621370,22.4426704,114.0592014,631355,22.3986328,114.2024454,15.516893085452663,24396,36,55,"[621370, 631355]",[15.52],1034.4595390301774,113.07,0.05,SAV,0.1982,0.118,0.3383,0.3455,50,35,3,Male,18-24,$14300??19800,Bachelor's degree,3,Yes,Medium,Rarely,No,No,Yes,Arts/Humanities,Kowloon,1,21,17050,3,3,1,2,1,0,0,1,5,2,Scenario_4.2
1969,629270,22.4251319,114.2628415,630714,22.5265544,114.1275742,12.745725982958483,24408,66,48,"[629270, 630714]",[12.75],849.7150655305655,99.79,0.05,SAV,0.7506,0.0826,0.1329,0.0339,40,16,5,Female,Under 18,$31100??48500,Bachelor's degree,1,No,High,Rarely,Yes,Yes,Yes,Social Sciences,Kowloon,0,16,39800,3,1,0,3,1,1,1,1,3,2,Scenario_4.4
1970,628728,22.3036161,114.2249619,633757,22.5098491,114.1781727,23.431065825957596,27384,64,58,"[628728, 633757]",[23.43],1562.0710550638398,178.33,0.05,SAV,0.2689,0.1147,0.4823,0.134,20,7,3,Male,25-34,$14300??19800,High school or below,2,No,Medium,Often,Yes,No,Yes,Science/Technology,New Territories West,1,29,17050,1,2,0,2,3,1,0,1,4,4,Scenario_4.3
1971,628400,22.3767197,114.0067325,629869,22.4355081,114.0363357,7.909422640659317,34233,25,36,"[628400, 629869]",[7.91],527.2948427106211,49.87,0.05,SAV,0.6169,0.0937,0.2281,0.0613,40,16,5,Female,25-34,Less than $10400,Some college/Associate,1,Yes,High,Rarely,Yes,Yes,No,Engineering/Architecture,Islands,0,29,5200,2,1,1,3,1,1,1,0,1,5,Scenario_4.4
1972,624597,22.3087815,114.1651495,627462,22.3232648,114.1692075,1.6636894937439406,34591,54,54,"[624597, 627462]",[1.66],110.91263291626271,16.91,0.05,SAV,0.3225,0.1602,0.1966,0.3207,240,40,10,Female,18-24,$31100??48500,High school or below,2,Yes,Low,Rarely,Yes,No,Yes,Science/Technology,Tsuen Wan,0,21,39800,1,2,1,1,1,1,0,1,4,9,Scenario_4.1
1973,633186,22.4206039,114.0221892,630357,22.4824722,114.1397053,13.89871552,33482,36,47,"[633186, 630357]",[13.90],926.5810346690735,125.33,0.05,SAV,0.2659,0.3584,0.314,0.0617,240,40,10,Male,55-64,$48500 or more,Bachelor's degree,2,Yes,High,Rarely,Yes,No,No,Engineering/Architecture,Kowloon,1,59,60000,3,2,1,3,1,1,0,0,1,2,Scenario_4.1
1974,627537,22.5454016,114.1568112,637355,22.2815012,114.1852239,29.48937633028568,30938,58,53,"[627537, 637355]",[29.49],1965.9584220190452,218.34,0.05,SAV,0.5728,0.1894,0.1541,0.0838,40,16,5,Female,35-44,$31100??48500,Bachelor's degree,1,Yes,Low,Sometimes,Yes,Yes,Yes,Science/Technology,Hong Kong Island,0,39,39800,3,1,1,1,2,1,1,1,4,1,Scenario_4.4
1975,633815,22.4478368,114.0254974,638976,22.3266905,114.2510598,27.98683342406126,30658,36,64,"[633815, 638976]",[27.99],1865.7888949374174,209.51,0.05,SAV,0.3316,0.1766,0.2638,0.228,240,40,10,Female,35-44,$31100??48500,Some college/Associate,3,Yes,Medium,Often,Yes,No,Yes,Social Sciences,Kowloon,0,39,39800,2,3,1,2,3,1,0,1,3,2,Scenario_4.1
1976,634214,22.4151519,114.2081465,635624,22.3106004,114.1728001,12.799655062909544,29952,56,54,"[634214, 635624]",[12.80],853.3103375273029,78.62,0.05,SAV,0.1989,0.1021,0.339,0.36,40,16,5,Female,18-24,Less than $10400,Bachelor's degree,5+,No,Low,Sometimes,Yes,No,Yes,Business/Finance,Hong Kong Island,0,21,5200,3,5,0,1,2,1,0,1,2,1,Scenario_4.4
1977,631579,22.3056082,114.1849379,632263,22.2941644,114.0219598,12.519958229471468,28453,54,33,"[631579, 632263]",[12.52],834.6638819647646,117.76,0.05,SAV,0.4591,0.2374,0.2522,0.0513,20,7,3,Female,45-54,$48500 or more,Some college/Associate,1,No,Low,Very often,Yes,No,Yes,Other,Hong Kong Island,0,49,60000,2,1,0,1,4,1,0,1,6,1,Scenario_4.3
1978,634778,22.3391122,114.1384238,639859,22.3266331,114.1708835,3.6155044412451653,26005,44,54,"[634778, 639859]",[3.62],241.03362941634435,31.73,0.05,SAV,0.2756,0.3211,0.2955,0.1078,40,16,5,Female,55-64,$31100??48500,Bachelor's degree,3,No,High,Rarely,Yes,No,Yes,Science/Technology,Sai Kung,0,59,39800,3,3,0,3,1,1,0,1,4,6,Scenario_4.4
1979,625742,22.4367811,114.0150224,636861,22.3832414,114.210128,20.921268692284023,28649,36,55,"[625742, 636861]",[20.92],1394.751246152268,148.62,0.05,SAV,0.2113,0.1504,0.371,0.2673,40,16,5,Male,35-44,$14300??19800,Graduate degree,3,No,Low,Never,No,Yes,Yes,Business/Finance,New Territories West,1,39,17050,4,3,0,1,0,0,1,1,2,4,Scenario_4.4
1980,631401,22.4978907,114.1060771,635636,22.5220762,114.1221886,3.1577639805305218,35787,47,48,"[631401, 635636]",[3.16],210.51759870203477,26.93,0.05,SAV,0.3191,0.1138,0.3546,0.2126,50,35,3,Male,18-24,$14300??19800,Some college/Associate,3,No,Medium,Rarely,Yes,Yes,Yes,Business/Finance,New Territories West,1,21,17050,2,3,0,2,1,1,1,1,2,4,Scenario_4.2
1981,627676,22.4754876,114.0549812,633710,22.3402167,114.1310664,16.953478088470217,23302,37,44,"[627676, 633710]",[16.95],1130.231872564681,147.2,0.05,SAV,0.3805,0.2324,0.2458,0.1414,50,35,3,Male,25-34,$48500 or more,Some college/Associate,2,Yes,Low,Rarely,No,No,Yes,Engineering/Architecture,Other,1,29,60000,2,2,1,1,1,0,0,1,1,10,Scenario_4.2
1982,635976,22.427434,114.0337933,632732,22.4510013,114.1760214,28.888321416153797,29792,36,57,"[635976, 632732]",[28.89],1925.8880944102532,214.8,0.05,SAV,0.1759,0.1929,0.1745,0.4567,240,40,10,Female,25-34,$31100??48500,High school or below,5+,Yes,High,Never,Yes,No,Yes,Engineering/Architecture,Tsuen Wan,0,29,39800,1,5,1,3,0,1,0,1,1,9,Scenario_4.1
1983,630482,22.4455634,113.9927157,634534,22.3093504,114.1872477,28.442065854510393,31292,26,54,"[630482, 634534]",[28.44],1896.1377236340263,202.08,0.05,SAV,0.3622,0.0751,0.212,0.3507,240,40,10,Female,18-24,$14300??19800,Bachelor's degree,3,Yes,High,Rarely,No,Yes,Yes,Social Sciences,Kowloon,0,21,17050,3,3,1,3,1,0,1,1,3,2,Scenario_4.1
1984,627934,22.3445859,114.1506824,633294,22.2483298,114.1557488,10.71587439931847,32668,54,52,"[627934, 633294]",[10.72],714.3916266212312,82,0.05,SAV,0.2845,0.1233,0.3904,0.2018,240,40,10,Male,18-24,$14300??19800,Some college/Associate,2,No,High,Never,Yes,Yes,No,Arts/Humanities,New Territories West,1,21,17050,2,2,0,3,0,1,1,0,5,4,Scenario_4.1
1985,629280,22.2844872,114.1473323,637825,22.5266656,114.166926,14.196226298472999,27091,43,58,"[629280, 637825]",[14.20],946.4150865648666,102.46,0.05,SAV,0.1706,0.1977,0.2085,0.4233,40,16,5,Female,35-44,$19800??31100,Some college/Associate,4,Yes,Medium,Rarely,No,No,Yes,Arts/Humanities,Tuen Mun,0,39,25450,2,4,1,2,1,0,0,1,5,8,Scenario_4.4
1986,633457,22.4314452,114.2040376,637841,22.3755411,114.2736918,9.125584919518216,24749,56,65,"[633457, 637841]",[9.13],608.3723279678811,72.71,0.05,SAV,0.3962,0.1371,0.3037,0.163,40,16,5,Male,Under 18,$10400??14300,Some college/Associate,3,Yes,Medium,Sometimes,Yes,Yes,No,Business/Finance,Kowloon,1,16,12350,2,3,1,2,2,1,1,0,2,2,Scenario_4.4
1987,632240,22.3726817,114.1107773,634108,22.41494,113.97129,14.607089898145508,28981,45,26,"[632240, 634108]",[14.61],973.8059932097005,105.79,0.05,SAV,0.2696,0.1887,0.2005,0.3411,20,7,3,Female,18-24,$31100??48500,Bachelor's degree,4,Yes,Low,Rarely,No,No,Yes,Social Sciences,Sha Tin,0,21,39800,3,4,1,1,1,0,0,1,3,7,Scenario_4.3
1988,628458,22.408977,113.9817494,641092,22.4235638,114.0160282,3.8790031404788134,25244,26,36,"[628458, 641092]",[3.88],258.6002093652542,31.15,0.05,SAV,0.2833,0.2089,0.221,0.2868,20,7,3,Female,25-34,$31100??48500,Some college/Associate,4,Yes,High,Rarely,No,No,Yes,Science/Technology,Kowloon,0,29,39800,2,4,1,3,1,0,0,1,4,2,Scenario_4.3
1989,634781,22.4149768,113.9807564,642853,22.4292389,113.9941526,2.1002508389490413,21816,26,26,"[634781, 642853]",[2.10],140.01672259660276,17.72,0.05,SAV,0.6522,0.0606,0.232,0.0552,40,16,5,Female,18-24,$10400??14300,Some college/Associate,1,Yes,Medium,Very often,Yes,No,Yes,Engineering/Architecture,Tsuen Wan,0,21,12350,2,1,1,2,4,1,0,1,1,9,Scenario_4.4
1990,636333,22.3234568,114.1691688,634373,22.5443553,114.1568807,13.02680395,31515,54,58,"[636333, 634373]",[13.03],868.4535965710733,101.86,0.05,SAV,0.6102,0.0699,0.2587,0.0612,20,7,3,Female,18-24,$10400??14300,Some college/Associate,1,Yes,High,Often,Yes,No,Yes,Business/Finance,Sha Tin,0,21,12350,2,1,1,3,3,1,0,1,2,7,Scenario_4.3
1991,638131,22.3756514,114.1760843,636935,22.3046988,114.1900654,11.471781423139106,35200,55,54,"[638131, 636935]",[11.47],764.7854282092737,87.56,0.05,SAV,0.5159,0.1206,0.2766,0.0869,40,16,5,Female,35-44,$10400??14300,Graduate degree,1,No,Medium,Rarely,Yes,Yes,Yes,Science/Technology,Sha Tin,0,39,12350,4,1,0,2,1,1,1,1,4,7,Scenario_4.4
1992,634785,22.4185273,114.0250967,634103,22.2990847,114.2305438,22.19983222874715,31579,36,63,"[634785, 634103]",[22.20],1479.9888152498102,193.46,0.05,SAV,0.2202,0.3388,0.156,0.285,50,35,3,Female,35-44,$48500 or more,Bachelor's degree,4,Yes,Medium,Never,No,No,Yes,Arts/Humanities,Sha Tin,0,39,60000,3,4,1,2,0,0,0,1,5,7,Scenario_4.2
1993,630006,22.4358815,114.0387564,634512,22.3201256,114.2721628,27.232904766880726,23406,36,64,"[630006, 634512]",[27.23],1815.526984458715,205.07,0.05,SAV,0.1946,0.1648,0.2491,0.3915,40,16,5,Male,25-34,$10400??14300,Some college/Associate,5+,Yes,High,Often,Yes,Yes,Yes,Arts/Humanities,Kowloon,1,29,12350,2,5,1,3,3,1,1,1,5,2,Scenario_4.4
1994,634055,22.4099884,113.9673917,637782,22.4317283,114.2033943,41.02532800999443,28433,26,56,"[634055, 637782]",[41.03],2735.0218673329623,286.17,0.05,SAV,0.2806,0.1829,0.3709,0.1656,50,35,3,Male,35-44,$10400??14300,Bachelor's degree,4,Yes,High,Sometimes,Yes,Yes,No,Engineering/Architecture,Tuen Mun,1,39,12350,3,4,1,3,2,1,1,0,1,8,Scenario_4.2
1995,631506,22.3295791,114.1591149,635203,22.4399236,114.0615153,15.850681370694199,25559,54,36,"[631506, 635203]",[15.85],1056.7120913796132,120.23,0.05,SAV,0.4486,0.2091,0.1905,0.1518,20,7,3,Female,Under 18,$31100??48500,Bachelor's degree,2,Yes,Medium,Never,Yes,No,Yes,Arts/Humanities,Kowloon,0,16,39800,3,2,1,2,0,1,0,1,5,2,Scenario_4.3
1996,633376,22.3716892,114.1335598,641483,22.4255213,114.0150861,13.571210403515092,32032,45,36,"[633376, 641483]",[13.57],904.7473602343395,118.25,0.05,SAV,0.3288,0.2909,0.2419,0.1384,20,7,3,Male,25-34,$48500 or more,Bachelor's degree,3,Yes,High,Rarely,No,No,Yes,Science/Technology,New Territories East,1,29,60000,3,3,1,3,1,0,0,1,4,3,Scenario_4.3
1997,635819,22.2868697,114.1354477,636416,22.3213479,114.191174,9.196784228837563,30932,43,54,"[635819, 636416]",[9.20],613.1189485891708,67.01,0.05,SAV,0.5088,0.1565,0.2639,0.0708,20,7,3,Male,25-34,$31100??48500,Bachelor's degree,2,Yes,Medium,Often,No,Yes,No,Business/Finance,Tsuen Wan,1,29,39800,3,2,1,2,3,0,1,0,2,9,Scenario_4.3
1998,634407,22.4472712,114.0364251,637379,22.3163333,114.1875198,32.39009444201981,29203,36,54,"[634407, 637379]",[32.39],2159.339629467987,282.47,0.05,SAV,0.4253,0.2902,0.1496,0.1349,240,40,10,Female,45-54,$48500 or more,Graduate degree,2,Yes,Medium,Sometimes,Yes,Yes,Yes,Other,New Territories East,0,49,60000,4,2,1,2,2,1,1,1,6,3,Scenario_4.1
1999,635199,22.3963377,114.2098448,636869,22.2955245,114.273312,12.971794620172917,22454,55,63,"[635199, 636869]",[12.97],864.7863080115278,119.45,0.05,SAV,0.4172,0.2901,0.1685,0.1242,50,35,3,Male,25-34,$48500 or more,Bachelor's degree,2,Yes,Low,Rarely,Yes,Yes,Yes,Science/Technology,Hong Kong Island,1,29,60000,3,2,1,1,1,1,1,1,4,1,Scenario_4.2
2000,641640,22.2428373,114.1488732,636712,22.3070758,114.1616453,12.686252608481299,24424,42,54,"[641640, 636712]",[12.69],845.7501738987532,95.53,0.05,SAV,0.2708,0.3466,0.1544,0.2281,40,16,5,Female,45-54,$31100??48500,Bachelor's degree,4,Yes,Medium,Never,Yes,Yes,Yes,Business/Finance,New Territories East,0,49,39800,3,4,1,2,0,1,1,1,2,3,Scenario_4.4
2001,641488,22.3365857,114.1408993,645436,22.4405782,114.0597076,13.900476702786232,26540,44,36,"[641488, 645436]",[13.90],926.6984468524155,104.93,0.05,SAV,0.4852,0.1532,0.2706,0.091,20,7,3,Female,35-44,$14300??19800,Bachelor's degree,3,Yes,High,Very often,Yes,Yes,No,Science/Technology,New Territories East,0,39,17050,3,3,1,3,4,1,1,0,4,3,Scenario_4.3
2002,642376,22.2483663,114.1697626,643321,22.2767397,114.1875905,3.649609313666951,26671,52,53,"[642376, 643321]",[3.65],243.30728757779673,29.59,0.05,SAV,0.5375,0.1506,0.2351,0.0768,40,16,5,Female,18-24,$19800??31100,Some college/Associate,2,Yes,High,Sometimes,Yes,No,No,Science/Technology,Sai Kung,0,21,25450,2,2,1,3,2,1,0,0,4,6,Scenario_4.4
2003,633779,22.3059258,114.1837317,642227,22.2712076,114.1969747,4.093881011944609,22087,54,53,"[633779, 642227]",[4.09],272.9254007963073,28.96,0.05,SAV,0.5172,0.0569,0.2708,0.1551,240,40,10,Female,25-34,Less than $10400,Bachelor's degree,1,Yes,Low,Often,Yes,Yes,Yes,Engineering/Architecture,Kowloon,0,29,5200,3,1,1,1,3,1,1,1,1,2,Scenario_4.1
2004,638213,22.4180197,114.0358141,642399,22.2870095,114.2044814,22.651514757081937,28174,36,53,"[638213, 642399]",[22.65],1510.1009838054626,205.41,0.05,SAV,0.6064,0.2507,0.0974,0.0455,40,16,5,Female,35-44,$48500 or more,Bachelor's degree,1,Yes,High,Never,Yes,Yes,Yes,Science/Technology,Kowloon,0,39,60000,3,1,1,3,0,1,1,1,4,2,Scenario_4.4
2005,638314,22.335403,114.1947758,646411,22.3205896,114.1900167,1.7183732832938479,26164,54,54,"[638314, 646411]",[1.72],114.55821888625653,14.91,0.05,SAV,0.1696,0.1671,0.2445,0.4188,50,35,3,Male,25-34,$14300??19800,Bachelor's degree,5+,Yes,Medium,Rarely,Yes,Yes,Yes,Business/Finance,New Territories East,1,29,17050,3,5,1,2,1,1,1,1,2,3,Scenario_4.2
2006,642927,22.4442773,114.02447,643198,22.4624373,113.996926,3.4770227813772103,30686,36,27,"[642927, 643198]",[3.48],231.80151875848068,35.13,0.05,SAV,0.5744,0.2136,0.1057,0.1063,50,35,3,Female,18-24,$48500 or more,Some college/Associate,3,Yes,High,Never,Yes,Yes,Yes,Business/Finance,Kowloon,0,21,60000,2,3,1,3,0,1,1,1,2,2,Scenario_4.2
2007,641883,22.3269598,114.2122565,643741,22.5035789,114.0904164,30.896441336775453,26615,54,48,"[641883, 643741]",[30.90],2059.762756,226.61,0.05,SAV,0.4345,0.0893,0.4035,0.0727,240,40,10,Male,25-34,$19800??31100,Some college/Associate,1,No,Medium,Sometimes,Yes,Yes,No,Engineering/Architecture,Kowloon,1,29,25450,2,1,0,2,2,1,1,0,1,2,Scenario_4.1
2008,643494,22.2621077,114.2359565,640831,22.5004161,114.1343251,36.065345485663165,26771,63,48,"[643494, 640831]",[36.07],2404.3563657108775,244.77,0.05,SAV,0.4025,0.0955,0.3849,0.1172,50,35,3,Female,35-44,$19800??31100,Some college/Associate,2,No,Medium,Sometimes,No,No,Yes,Engineering/Architecture,Sha Tin,0,39,25450,2,2,0,2,2,0,0,1,1,7,Scenario_4.2
2009,634894,22.4503829,113.9899735,645079,22.3392113,114.1994098,25.201237390010846,28673,27,54,"[634894, 645079]",[25.20],1680.0824926673897,188.47,0.05,SAV,0.6739,0.0837,0.2076,0.0348,50,35,3,Female,18-24,$19800??31100,Bachelor's degree,1,No,High,Never,Yes,Yes,No,Engineering/Architecture,Tsuen Wan,0,21,25450,3,1,0,3,0,1,1,0,1,9,Scenario_4.2
2010,643735,22.4505682,114.0195754,644001,22.2862811,113.9347095,37.31702760191794,24545,37,13,"[643735, 644001]",[37.32],2487.8018401278628,264.37,0.05,SAV,0.4561,0.1535,0.2875,0.1029,50,35,3,Female,25-34,$31100??48500,Bachelor's degree,3,No,Medium,Sometimes,Yes,No,Yes,Business/Finance,Sha Tin,0,29,39800,3,3,0,2,2,1,0,1,2,7,Scenario_4.2
2011,639976,22.3359071,114.1489268,641769,22.2813754,114.1535025,8.415659025774746,35208,44,53,"[639976, 641769]",[8.42],561.0439350516497,51.31,0.05,SAV,0.5403,0.0859,0.2076,0.1662,40,16,5,Female,18-24,Less than $10400,High school or below,2,Yes,High,Often,Yes,Yes,Yes,Arts/Humanities,Kowloon,0,21,5200,1,2,1,3,3,1,1,1,5,2,Scenario_4.4
2012,635115,22.4981177,114.0772775,641887,22.4889863,114.0585449,2.175931765067386,23285,37,37,"[635115, 641887]",[2.18],145.0621176711591,18.75,0.05,SAV,0.5001,0.1517,0.2776,0.0707,50,35,3,Female,25-34,$19800??31100,Bachelor's degree,2,Yes,High,Rarely,Yes,No,No,Business/Finance,Islands,0,29,25450,3,2,1,3,1,1,0,0,2,5,Scenario_4.2
2013,637959,22.2735129,114.152083,649304,22.3332921,114.1663439,6.807122746421021,33058,53,54,"[637959, 649304]",[6.81],453.8081830947347,52.79,0.05,SAV,0.4293,0.1316,0.2342,0.2049,240,40,10,Female,35-44,$19800??31100,Bachelor's degree,2,Yes,Medium,Sometimes,Yes,Yes,Yes,Social Sciences,Hong Kong Island,0,39,25450,3,2,1,2,2,1,1,1,3,1,Scenario_4.1
2014,638401,22.349218,114.2343546,647015,22.3974227,114.1916385,6.929851675556928,33329,64,55,"[638401, 647015]",[6.93],461.9901117037952,56.09,0.05,SAV,0.4393,0.1697,0.2634,0.1276,240,40,10,Female,35-44,$31100??48500,Graduate degree,1,Yes,Low,Rarely,Yes,No,Yes,Business/Finance,Kowloon,0,39,39800,4,1,1,1,1,1,0,1,2,2,Scenario_4.1
2015,639806,22.3514201,114.1242901,649039,22.2846307,114.1592555,5.939857521357113,25079,45,53,"[639806, 649039]",[5.94],395.99050142380753,49.77,0.05,SAV,0.33,0.1366,0.2561,0.2774,20,7,3,Female,Under 18,$14300??19800,High school or below,3,Yes,Medium,Never,Yes,No,Yes,Engineering/Architecture,Kowloon,0,16,17050,1,3,1,2,0,1,0,1,1,2,Scenario_4.3
2016,641913,22.4050901,113.9724184,647965,22.282475,114.1842793,19.376306716089537,29951,26,53,"[641913, 647965]",[19.38],1291.7537810726358,147.58,0.05,SAV,0.2107,0.1981,0.2892,0.3021,50,35,3,Female,25-34,$19800??31100,Graduate degree,4,No,Medium,Never,Yes,No,Yes,Other,Islands,0,29,25450,4,4,0,2,0,1,0,1,6,5,Scenario_4.2
2017,644529,22.3172841,114.1791144,642562,22.4083662,114.033598,18.068992832207208,28965,54,36,"[644529, 642562]",[18.07],1204.5995221471471,163.84,0.05,SAV,0.3145,0.3887,0.2492,0.0475,20,7,3,Female,65 and above,$48500 or more,Bachelor's degree,1,No,Medium,Never,Yes,No,Yes,Social Sciences,New Territories West,0,68,60000,3,1,0,2,0,1,0,1,3,4,Scenario_4.3
2018,642830,22.4202892,114.0324409,649311,22.2660665,114.1283598,19.783778798727134,22082,36,43,"[642830, 649311]",[19.78],1318.9185865818088,142.03,0.05,SAV,0.4658,0.0898,0.2233,0.221,20,7,3,Female,18-24,$10400??14300,Bachelor's degree,2,Yes,Medium,Sometimes,No,Yes,Yes,Arts/Humanities,New Territories West,0,21,12350,3,2,1,2,2,0,1,1,5,4,Scenario_4.3
